Date,Close,Volume,Open,High,Low,PorportionalChange,PercentChange,cumChange5Days
12/01/2021,450.5,132485800,461.64,464.67,450.29,0.988892791289841,-1.11072087101589,-0.0377838057199027
12/02/2021,457.4,127637800,450.73,459.07,450.31,1.01531631520533,1.53163152053273,-0.0256475800954338
12/03/2021,453.42,137331600,459.17,460.3,448.92,0.991298644512462,-0.870135548753814,-0.0120922936139628
12/06/2021,458.79,98977530,456.13,460.79,453.56,1.0118433240704,1.18433240703983,-0.0125053809728755
12/07/2021,468.28,95484690,464.41,468.88,458.6546,1.02068484491815,2.06848449181543,0.0279216788128898
12/08/2021,469.52,72238780,468.7,470,466.83,1.00264798838302,0.264798838301883,0.0422197558268604
12/09/2021,466.35,61272570,468.15,469.6291,466.14,0.993248423922304,-0.675157607769628,0.0195671184958452
12/10/2021,470.74,77159760,469.23,470.9,466.51,1.00941353061006,0.94135306100569,0.0381985796832982
12/13/2021,466.57,87724680,470.19,470.56,466.27,0.991141606831797,-0.885839316820325,0.0169576494692569
12/14/2021,463.36,97264130,463.09,465.74,460.25,0.993120003429282,-0.687999657071814,-0.0105065345519724
12/15/2021,470.6,116899300,463.42,470.86,460.74,1.015625,1.5625,0.00230022150281517
12/16/2021,466.45,116568600,472.57,472.87,464.8,0.991181470463238,-0.881852953676165,0.000214431221188915
12/17/2021,459.87,135636500,461.55,464.74,458.06,0.985893450530604,-1.41065494693965,-0.0230913030547644
12/20/2021,454.98,107134800,454.48,455.4,451.14,0.989366560114815,-1.06334398851849,-0.024840859892406
12/21/2021,463.06,69806260,458.61,463.21,456.31,1.01775902237461,1.77590223746098,-0.000647444751381232
12/22/2021,467.69,58890220,462.79,467.81,462.58,1.00999870427158,0.999870427158456,-0.00618359541011926
12/23/2021,470.6,56439750,468.75,472.19,468.64,1.00622207017469,0.622207017468845,0.00889698788723092
12/27/2021,477.26,56808620,472.06,477.31,472.01,1.01415214619634,1.4152146196345,0.0378150346837067
12/28/2021,476.87,47274590,477.72,478.81,476.06,0.9991828353518,-0.0817164648200142,0.048112004923285
12/29/2021,477.48,54502960,476.98,478.56,475.92,1.00127917461782,0.127917461782046,0.0311406729149486
12/30/2021,476.16,55329040,477.93,479,475.67,0.997235486303091,-0.276451369690878,0.0181102867283847
12/31/2021,474.96,65237430,475.64,476.86,474.67,0.997479838709677,-0.252016129032273,0.00926476838078427
01/03/2022,477.71,72668230,476.3,477.85,473.85,1.0057899612599,0.57899612598955,0.000942882286388169
01/04/2022,477.55,71178680,479.22,479.98,475.58,0.999665068765569,-0.0334931234430846,0.00142596514773752
01/05/2022,468.38,104538900,477.16,477.98,468.2801,0.980797822217569,-1.92021777824312,-0.0190583898802009
01/06/2022,467.94,86858900,467.89,470.82,465.43,0.999060591827149,-0.0939408172851097,-0.0172631048387057
01/07/2022,466.09,85111590,467.95,469.2,464.65,0.996046501688251,-0.39534983117494,-0.0186752568637312
01/10/2022,465.51,119362000,462.7,465.74,456.5973,0.998755605140638,-0.12443948593619,-0.0255385066253579
01/11/2022,469.75,74303060,465.23,469.85,462.05,1.00910828983266,0.910828983265666,-0.016333368233689
01/12/2022,471.02,67605440,471.59,473.2,468.94,1.00270356572645,0.270356572645025,0.00563644903711014
01/13/2022,464.53,91173120,472.19,472.88,463.44,0.986221391872957,-1.37786081270435,-0.0072872590503017
01/14/2022,464.72,95890950,461.19,465.09,459.9,1.00040901556412,0.0409015564118764,-0.0029393464781432
01/18/2022,456.49,109872400,459.74,459.96,455.31,0.982290411430539,-1.77095885694613,-0.0193765977100333
01/19/2022,451.75,109357600,458.13,459.6124,451.46,0.989616420951171,-1.03835790488291,-0.0383182543906315
01/20/2022,446.75,122379700,453.75,458.74,444.5,0.988931931377975,-1.10680686220255,-0.0515264744596808
01/21/2022,437.98,202271200,445.56,448.06,437.95,0.980369334079463,-1.96306659205372,-0.0571545433018296
01/24/2022,439.84,252496700,432.03,440.38,420.76,1.00424676925887,0.424676925887013,-0.0535376140471676
01/25/2022,434.47,167997300,433.06,439.72,427.15,0.987791014914514,-1.22089850854855,-0.0482376393787378
01/26/2022,433.38,186391100,440.72,444.04,428.86,0.997491196170046,-0.250880382995378,-0.0406640841173218
01/27/2022,431.24,149878300,438.26,441.59,429.45,0.99506207023859,-0.493792976141028,-0.0347174034695024
01/28/2022,441.95,164457400,432.68,442,427.82,1.02483535850107,2.48353585010666,0.00906434083748375
01/31/2022,449.91,152251400,441.24,450.28,439.81,1.01801108722706,1.8011087227062,0.0228946889778112
02/01/2022,452.95,123155400,450.68,453.63,446.9384,1.00675690693694,0.675690693694286,0.0425345823647187
02/02/2022,457.35,117361000,455.5,458.12,453.05,1.00971409647864,0.971409647864019,0.0553094282154216
02/03/2022,446.6,118024400,450.95,452.97,445.71,0.976495025691483,-2.35049743085165,0.0356182172340209
02/04/2022,448.7,118454400,446.35,452.78,443.83,1.00470219435737,0.470219435736663,0.0152732209525941
02/07/2022,447.26,84472860,449.51,450.99,445.85,0.996790728772008,-0.320927122799197,-0.00589006690226956
02/08/2022,450.94,81012040,446.73,451.92,445.22,1.00822787640299,0.822787640298706,-0.00443757589137339
02/09/2022,457.54,92589930,455.22,457.88,455.005,1.01463609349359,1.46360934935912,0.000415436755224707
02/10/2022,449.32,140103700,451.34,457.71,447.2,0.98203435765179,-1.79656423482101,0.00609046126287982
02/11/2022,440.46,153214600,449.41,451.605,438.94,0.980281313985578,-1.97186860144218,-0.0183641631379522
02/14/2022,439.02,123006300,439.92,441.6,435.34,0.996730690641602,-0.326930935839809,-0.0184232884675563
02/15/2022,446.1,88659500,443.73,446.28,443.18,1.01612682793495,1.6126827934946,-0.0107331352286308
02/16/2022,446.6,84863590,443.93,448.055,441.94,1.00112082492715,0.112082492714638,-0.0239104777724281
02/17/2022,437.06,102259100,443.22,446.5652,436.42,0.978638602776534,-2.13613972234662,-0.0272856761328155
02/18/2022,434.23,132642900,437.33,438.66,431.82,0.993524916487439,-0.647508351256121,-0.0141443036825057
02/22/2022,429.57,124391800,431.89,435.5,425.86,0.989268360085669,-1.07316399143311,-0.0215252152521447
02/23/2022,421.95,132578000,432.66,433.26,421.35,0.98226133109854,-1.77386689014596,-0.0541358439811667
02/24/2022,428.3,213942900,411.02,428.76,410.64,1.01504917644271,1.50491764427065,-0.0409762651141927
02/25/2022,437.75,121804500,429.61,437.84,427.86,1.0220639738501,2.20639738501049,0.00157873060906821
02/28/2022,436.63,145615000,432.03,438.2,430.7,0.997441462021702,-0.255853797829808,0.00552702484858103
03/01/2022,429.98,137785900,435.04,437.17,427.11,0.984769713487392,-1.52302865126078,0.000954442814906198
03/02/2022,437.89,117726500,432.37,439.72,431.57,1.01839620447463,1.83962044746266,0.0377769877947645
03/03/2022,435.71,105501700,440.47,441.11,433.8,0.995021580762292,-0.497841923770814,0.0173009572729379
03/04/2022,432.17,114083300,431.75,433.37,427.88,0.991875329921278,-0.812467007872197,-0.0127470017133033
03/07/2022,419.43,137896600,431.55,432.3018,419.36,0.97052085984682,-2.94791401531804,-0.0393926207544109
03/08/2022,416.25,164772700,419.62,427.21,415.12,0.992418281954081,-0.758171804591945,-0.0319317177543101
03/09/2022,427.41,116990800,425.14,429.51,422.82,1.02681081081081,2.68108108108109,-0.023932951197789
03/10/2022,425.48,93972660,422.52,426.43,420.44,0.995484429470532,-0.451557052946816,-0.0234789194647813
03/11/2022,420.07,95636280,428.12,428.77,419.53,0.987284948763749,-1.27150512362508,-0.0279982414327694
03/14/2022,417,95729190,420.89,424.55,415.79,0.992691694241436,-0.7308305758564,-0.00579357699735383
03/15/2022,426.17,106219100,419.77,426.84,418.42,1.02199040767386,2.19904076738608,0.0238318318318302
03/16/2022,435.62,144954800,429.89,435.68,424.8,1.02217424971256,2.21742497125561,0.019208722304114
03/17/2022,441.07,102676900,433.59,441.07,433.19,1.0125109039989,1.25109039988982,0.036640970198369
03/18/2022,444.52,106345500,438,444.86,437.22,1.00782188768223,0.782188768222736,0.0582045849501356
03/21/2022,444.39,88349760,444.34,446.46,440.68,0.999707549716548,-0.0292450283451817,0.0656834532374178
03/22/2022,449.59,74650390,445.86,450.58,445.86,1.01170143342559,1.17014334255947,0.0549545955839259
03/23/2022,443.8,79426100,446.91,448.49,443.71,0.987121599679708,-1.28784003202917,0.018777833891924
03/24/2022,450.49,64736890,445.94,450.5,444.76,1.01507435781884,1.50743578188373,0.0213571541932125
03/25/2022,452.69,77101320,451.16,452.98,448.43,1.00488357122245,0.488357122244665,0.0183793755061652
03/28/2022,455.91,68529770,452.06,455.91,450.06,1.00711303541055,0.711303541054598,0.0259231755890152
03/29/2022,461.55,86581540,460.02,462.07,457.18,1.01237086267026,1.23708626702639,0.0266020151693829
03/30/2022,458.7,79666940,460.34,461.195,456.465,0.993825154371141,-0.617484562885928,0.0335736818386729
03/31/2022,451.64,121699900,457.89,458.76,451.16,0.984608676695008,-1.53913233049924,0.00255277586628333
04/01/2022,452.92,89048770,453.31,453.46,449.14,1.00283411566735,0.28341156673457,0.000508073957901534
04/04/2022,456.8,59601000,453.13,456.91,452.26,1.0085666342842,0.856663428420035,0.0019521396766915
04/05/2022,451.03,74214500,455.22,457.83,449.82,0.987368651488616,-1.26313485113836,-0.0227927635142415
04/06/2022,446.52,106898000,446.89,448.93,443.47,0.990000665144225,-0.999933485577453,-0.0265533028122923
04/07/2022,448.77,78097210,445.59,450.69,443.53,1.00503896801935,0.503896801934967,-0.00635461872287313
04/08/2022,447.57,79272710,447.97,450.63,445.94,0.997326024466876,-0.267397553312387,-0.0118122405722875
04/11/2022,439.92,89770540,444.11,445,439.39,0.982907701588578,-1.70922984114217,-0.0369527145359028
04/12/2022,438.29,84363640,443.08,445.75,436.6501,0.996294780869249,-0.370521913075106,-0.0282464581069999
04/13/2022,443.31,74070390,438.03,444.11,437.84,1.01145360377832,1.14536037783202,-0.00718892770760571
04/14/2022,437.79,97869450,443.55,444.7301,437.68,0.987548216823442,-1.24517831765582,-0.0244668761280841
04/18/2022,437.97,66002500,436.81,439.75,435.61,1.00041115603371,0.0411156033714777,-0.0214491587908089
04/19/2022,445.04,77821010,437.86,445.8,437.68,1.01614265817293,1.61426581729343,0.0116384797235769
04/20/2022,444.71,65224450,446.92,447.57,443.48,0.999258493618551,-0.0741506381448986,0.0146478359077229
04/21/2022,438.06,85417330,448.54,450.01,437.1,0.985046434755234,-1.49535652447662,-0.0118427285646699
04/22/2022,426.04,132471800,436.91,438.0825,425.44,0.972560836415103,-2.7439163584897,-0.0268393522008353
04/25/2022,428.51,119647700,423.67,428.69,418.84,1.00579757769224,0.579757769223543,-0.0215996529442648
04/26/2022,416.1,103996300,425.83,426.04,416.07,0.971039182282794,-2.8960817717206,-0.0650278626640256
04/27/2022,417.27,122030000,417.24,422.92,415.01,1.00281182408075,0.281182408074976,-0.0617031323783991
04/28/2022,427.81,105449100,422.29,429.64,417.6,1.02525942435354,2.52594243535362,-0.0233986211934353
04/29/2022,412,145491100,423.59,425.87,411.21,0.96304434211449,-3.69556578855099,-0.0329546521453301
05/02/2022,414.48,158312500,412.07,415.92,405.02,1.00601941747573,0.601941747572821,-0.0327413595948698
05/03/2022,416.38,100028200,415.01,418.93,413.36,1.00458405713183,0.458405713182786,0.00067291516463186
05/04/2022,429.06,144247900,417.08,429.66,413.7099,1.03045295163072,3.04529516307219,0.0282550866345592
05/05/2022,413.81,172929100,424.55,425,409.44,0.964457185475225,-3.5542814524775,-0.0327248077417525
05/06/2022,411.34,151770800,411.1,414.8,405.73,0.994031077064353,-0.596892293564688,-0.00160194174757089
05/09/2022,398.17,155586100,405.1,406.41,396.5,0.967982690718141,-3.20173092818592,-0.0393505114842692
05/10/2022,399.09,132497200,404.49,406.08,394.82,1.00231057086169,0.231057086169217,-0.0415245689034095
05/11/2022,392.75,142361000,398.07,404.04,391.96,0.984113859029292,-1.58861409707083,-0.0846268587144005
05/12/2022,392.34,125090800,389.37,395.8,385.15,0.998956078930617,-0.104392106938267,-0.0518837147483165
05/13/2022,401.72,104174400,396.71,403.18,395.61,1.02390783504104,2.3907835041036,-0.0233869791413409
05/16/2022,400.09,78622440,399.98,403.97,397.6,0.995942447475854,-0.40575525241463,0.00482206092875104
05/17/2022,408.32,83029710,406.53,408.57,402.5824,1.02057037166638,2.05703716663752,0.0231276153248734
05/18/2022,391.86,117674500,403.5,403.8,390.55,0.959688479623825,-4.03115203761755,-0.00226607256523592
05/19/2022,389.46,98510720,388.62,394.14,387.11,0.993875363650283,-0.612463634971683,-0.00734057195288873
05/20/2022,389.63,131432200,393.25,397.03,380.54,1.00043650182304,0.0436501823037005,-0.0300955889674321
05/23/2022,396.92,76414880,392.83,397.73,390.38,1.0187100582604,1.8710058260401,-0.00792321727610568
05/24/2022,393.89,91448830,392.56,395.15,386.96,0.992366219893177,-0.763378010682259,-0.0353399294670829
05/25/2022,397.37,91472870,392.31,399.45,391.89,1.00883495392115,0.883495392114564,0.0140611442862306
05/26/2022,405.31,82168340,398.67,407.04,398.45,1.01998137755744,1.99813775574402,0.0406973758537523
05/27/2022,415.26,84768710,407.91,415.3801,407.7,1.02454911055735,2.45491105573512,0.0657803557220975
05/31/2022,412.93,95936980,413.55,416.46,410.03,0.994389057457978,-0.561094254202188,0.0403355839967781
06/01/2022,409.59,86585810,415.17,416.24,406.93,0.991911461991136,-0.808853800886356,0.0398588438396534
06/02/2022,417.39,79609630,409.42,417.44,407.04,1.01904343367758,1.904343367758,0.050381256763216
06/03/2022,410.54,71874280,412.4,414.04,409.51,0.983588490380699,-1.64115096193008,0.0129037033381838
06/06/2022,411.79,57508860,414.78,416.609,410.5523,1.00304477030253,0.304477030252848,-0.00835621056687286
06/07/2022,415.74,59272370,408.1,416.22,407.61,1.00959226790354,0.959226790354295,0.00680502748649681
06/08/2022,411.22,64349970,413.93,415.82,410.38,0.989127820272286,-1.08721797277144,0.00397958934544196
06/09/2022,401.44,86289800,409.34,411.74,401.44,0.97621711006274,-2.378288993726,-0.0382136610843586
06/10/2022,389.8,132893900,394.88,395.7777,389.75,0.971004384216819,-2.89956157831806,-0.0505188288595522
06/13/2022,375,170004900,379.85,381.81,373.3,0.962031811185223,-3.79681888147768,-0.089341654726927
06/14/2022,373.87,104011800,376.85,377.94,370.59,0.996986666666667,-0.301333333333331,-0.100711983451195
06/15/2022,379.2,125666800,377.36,383.9,372.12,1.01425629229411,1.4256292294113,-0.0778658625553261
06/16/2022,366.65,134473300,370.51,370.94,364.0799,0.966904008438819,-3.30959915611815,-0.086663013152653
06/17/2022,365.86,111113900,365.51,369.38,362.17,0.997845356607119,-0.215464339288141,-0.0614161108260665
06/21/2022,375.07,76811860,371.89,376.525,371.81,1.02517356365823,2.51735636582298,0.000186666666665003
06/22/2022,374.39,90059420,370.62,378.72,370.18,0.998187005092383,-0.181299490761722,0.00139085778478987
06/23/2022,378.06,79292140,376.64,378.83,372.89,1.00980261224926,0.980261224925894,-0.00300632911392151
06/24/2022,390.08,98050330,381.4,390.09,381.365,1.03179389514892,3.17938951489181,0.0639029046774895
06/27/2022,388.59,66009620,391.05,391.36,387.44,0.9961802707137,-0.381972928630026,0.0621275897884475
06/28/2022,380.65,86689820,390.23,393.16,380.53,0.97956715304048,-2.04328469595203,0.0148772229183924
06/29/2022,380.34,65676000,381.23,382.27,378.42,0.999185603572836,-0.0814396427164077,0.0158925184967584
06/30/2022,377.25,112508300,376.24,380.6582,372.56,0.991875690171951,-0.812430982804857,-0.00214251706078217
07/01/2022,381.24,74839730,376.56,381.7,373.8,1.01057654075547,1.05765407554672,-0.0226620180475769
07/05/2022,381.96,81437970,375.88,381.98,372.9,1.00188857412653,0.188857412653443,-0.0170616845518428
07/06/2022,383.25,70426240,382.11,385.87,379.6,1.00337731699654,0.337731699654409,0.0068304216471764
07/07/2022,388.99,64525920,385.12,389.83,383.267,1.01497716894977,1.49771689497717,0.022742809065565
07/08/2022,388.67,72397770,387.27,390.64,385.66,0.999177356744389,-0.0822643255610656,0.0302717031146378
07/11/2022,384.23,58366950,385.85,386.87,383.5,0.988576427303368,-1.14235726966321,0.00784282866434793
07/12/2022,380.83,62219180,383.65,386.16,378.99,0.991151133435702,-0.884886656429751,-0.00295842496597143
07/13/2022,378.83,84224650,375.1,381.92,374.658,0.994748312895518,-0.525168710448232,-0.011532941943903
07/14/2022,377.91,89704820,373.61,379.0498,371.04,0.99757147005253,-0.242852994746978,-0.0284840227255204
07/15/2022,385.13,79060380,382.55,385.25,380.54,1.01910507792861,1.91050779286073,-0.00910798363650167
07/18/2022,381.95,63203630,388.38,389.09,380.66,0.991743047802041,-0.825695219795919,-0.0059339458137031
07/19/2022,392.27,78505970,386.08,392.87,385.39,1.02701924335646,2.70192433564602,0.0300396502376417
07/20/2022,394.77,71843770,392.47,396.26,391.03,1.00637316134295,0.637316134295252,0.0420769210463794
07/21/2022,398.79,64903860,394.16,398.84,391.63,1.01018314461585,1.01831446158525,0.0552512502976874
07/22/2022,395.09,72197330,398.92,400.18,392.75,0.990721933849896,-0.927806615010418,0.0258613974502069
07/25/2022,395.57,53631490,395.75,396.47,393.21,1.00121491305778,0.121491305778432,0.0356591176855514
07/26/2022,390.89,52946390,393.84,394.06,389.95,0.988168971357787,-1.18310286422125,-0.00351798506131906
07/27/2022,401.04,82342110,394.36,402.88,394.05,1.02596638440482,2.59663844048199,0.0158826658560614
07/28/2022,406.07,73966560,401.89,406.8,398.15,1.01254238978655,1.25423897865549,0.0182552220466816
07/29/2022,411.99,87003670,407.58,413.03,406.77,1.01457876720762,1.45787672076243,0.0427750639094748
08/01/2022,410.77,69997470,409.15,413.41,408.4,0.997038763076774,-0.296123692322636,0.0384255631114501
08/02/2022,408.06,63435420,409.12,413,406.82,0.993402634077464,-0.659736592253568,0.0439254010079468
08/03/2022,414.45,67820560,410.3,415.68,410,1.01565946184385,1.56594618438464,0.0334380610412868
08/04/2022,414.17,45656570,414.37,415.09,412.44,0.999324405839064,-0.0675594160936099,0.0199472997266474
08/05/2022,413.47,56814930,409.66,414.15,409.6,0.998309872757563,-0.169012724243667,0.00359232020194988
08/08/2022,412.99,54025970,415.25,417.62,411.83,0.998839093525528,-0.11609064744722,0.00540448426126861
08/09/2022,411.35,44931770,412.22,412.75,410.22,0.996028959538972,-0.397104046102803,0.00806253982257865
08/10/2022,419.99,68665710,418.78,420.14,416.72,1.02100401118269,2.1004011182691,0.0133671130413791
08/11/2022,419.99,59489700,422.99,424.95,419.21,1,0,0.0140522007871151
08/12/2022,427.1,61694540,422.03,427.21,421.03,1.01692897449939,1.69289744993928,0.0329649067646947
08/15/2022,428.86,54048280,424.765,429.41,424.71,1.00412081479747,0.412081479747139,0.038427080558846
08/16/2022,429.7,59289040,427.73,431.73,426.88,1.00195868115469,0.195868115468922,0.0446092135650857
08/17/2022,426.65,63563390,425.91,429.5,424.54,0.992902024668373,-0.70979753316267,0.0158575204171492
08/18/2022,427.89,49023210,426.86,428.61,425.5,1.00290636352983,0.290636352982543,0.0188099716659933
08/19/2022,422.14,68016900,424.98,425.26,421.22,0.986561966860642,-1.34380331393582,-0.0116132053383242
08/22/2022,413.35,77695640,417.05,417.23,412.4,0.979177524044156,-2.0822475955844,-0.0361656484633628
08/23/2022,412.35,49105250,412.9,415.42,411.77,0.997580742711987,-0.241925728801262,-0.0403770072143315
08/24/2022,413.67,49177800,412.11,415.1101,411.39,1.00320116405966,0.320116405965809,-0.0304230634009076
08/25/2022,419.51,50942250,415.24,419.56,414.09,1.01411753329949,1.41175332994898,-0.0195844726448365
08/26/2022,405.31,103087000,419.39,419.96,405.25,0.966150985673762,-3.38490143262378,-0.03986829014071
08/29/2022,402.63,65370810,402.2,405.84,401.1999,0.993387777256914,-0.661222274308559,-0.0259344381274939
08/30/2022,398.21,85652440,403.85,404.1,396,0.989022179171944,-1.09778208280555,-0.0342912574269422
08/31/2022,395.18,76029670,399.93,401.24,395.04,0.992390949499008,-0.760905050099192,-0.0446974641622561
09/01/2022,396.42,78740080,392.89,396.78,390.04,1.00313781061795,0.313781061794627,-0.0550404042811828
09/02/2022,392.24,99632150,400.28,401.555,390.33,0.989455627869431,-1.05443721305686,-0.0322469221090007
09/06/2022,390.76,76637400,393.13,394.12,388.42,0.996226799918417,-0.377320008158277,-0.0294811613640291
09/07/2022,397.78,70964230,390.43,398.59,390.2,1.01796499129901,1.7964991299007,-0.00107983224930974
09/08/2022,400.38,80821680,395.39,400.86,394.12,1.00653627633365,0.653627633365184,0.0131585606559079
09/09/2022,406.6,76706920,402.74,407.51,402.46,1.01553524152056,1.55352415205556,0.0256798345189495
09/12/2022,410.97,69256260,408.78,411.73,408.46,1.0107476635514,1.07476635514019,0.0477513767081421
09/13/2022,393.1,122947100,401.83,403.1,391.92,0.956517507360635,-4.34824926393654,0.00598833043300684
09/14/2022,394.6,85023750,394.47,396.2,391.12,1.00381582294582,0.381582294581539,-0.00799436874653703
09/15/2022,390.12,87633840,392.96,395.96,388.78,0.9886467308667,-1.13532691332996,-0.0256256556271468
09/16/2022,385.56,103084800,384.14,386.25,382.11,0.988311288834205,-1.16887111657952,-0.0517461878996527
09/19/2022,388.55,73278490,382.26,388.55,382.1784,1.00775495383339,0.77549538333852,-0.0545538603790939
09/20/2022,384.09,77274880,385.06,386.12,381.195,0.988521425813923,-1.14785741860766,-0.0229203764945222
09/21/2022,377.39,106746600,386.11,389.31,377.38,0.982556171730584,-1.7443828269416,-0.0436137861125152
09/22/2022,374.22,89472640,376.58,378.3,373.44,0.991600201383185,-0.839979861681539,-0.0407566902491493
09/23/2022,367.95,122346900,370.58,370.62,363.29,0.983245149911816,-1.67548500881836,-0.0456738250855858
09/26/2022,364.31,92581240,366.41,370.21,363.0299,0.990107351542329,-0.989264845767079,-0.062385793334192
09/27/2022,363.38,108294100,368.02,370.4,360.87,0.997447229008262,-0.255277099173778,-0.0539196542477027
09/28/2022,370.53,110802200,364.38,372.3,362.6,1.01967637184215,1.96763718421487,-0.0181774821802371
09/29/2022,362.79,112952300,366.81,367.11,359.7,0.979111003157639,-2.08889968423608,-0.0305435305435304
09/30/2022,357.18,153711200,361.8,365.91,357.04,0.984536508724055,-1.54634912759448,-0.0292702812882178
10/03/2022,366.61,89756480,361.08,368.55,359.21,1.02640125426956,2.6401254269556,0.0063133046032271
10/04/2022,377.97,103602800,372.4,378,366.5677,1.03098660702109,3.09866070210851,0.0401508063184643
10/05/2022,377.09,88065670,373.39,379.46,370.95,0.997671772892028,-0.232822710797165,0.0177043694167895
10/06/2022,373.2,82333540,375.62,378.72,372.68,0.989684160280039,-1.03158397199608,0.0286942859505577
10/07/2022,362.79,107789500,368.97,373.2933,360.94,0.972106109324759,-2.78938906752411,0.0157063665378885
10/10/2022,360.02,76042770,363.96,364.21,357.67,0.99236472890653,-0.763527109347018,-0.0179755053053612
10/11/2022,357.74,92482790,358.235,363.03,355.71,0.993667018498972,-0.633298150102768,-0.0535227663571191
10/12/2022,356.56,76991800,358.17,359.8179,356.3,0.996701515066808,-0.329848493319174,-0.0544432363626725
10/13/2022,365.97,147254500,349.205,367.51,348.11,1.02639107022661,2.63910702266099,-0.0193729903536979
10/14/2022,357.63,123737000,368.55,370.26,356.96,0.97721124682351,-2.278875317649,-0.0142231042752011
10/17/2022,366.82,93168230,364.01,367.9799,357.2808,1.02569694936107,2.56969493610715,0.0188878395644665
10/18/2022,371.13,97162850,375.13,375.45,367.52,1.01174963197208,1.17496319720845,0.0374294180130756
10/19/2022,368.5,79746860,368.99,371.85,365.55,0.992913534341066,-0.708646565893356,0.033486650213141
10/20/2022,365.41,88283090,368.03,372.67,364.61,0.991614654002714,-0.838534599728624,-0.00153018006941075
10/21/2022,374.29,131038400,365.12,374.8,363.54,1.02430146958211,2.43014695821133,0.0465844587981896
10/24/2022,378.87,85436910,375.89,380.06,373.11,1.01223650110877,1.2236501108766,0.0328498991330859
10/25/2022,384.92,78846350,378.79,385.25,378.671,1.01596853802096,1.59685380209571,0.0371567914207998
10/26/2022,382.02,104087300,381.62,387.58,381.35,0.992465966954172,-0.753403304582778,0.0366892808683892
10/27/2022,379.98,81971760,383.07,385,379.33,0.994659965446835,-0.534003455316467,0.0398730193481327
10/28/2022,389.02,100302000,379.87,389.52,379.68,1.02379072582768,2.37907258276751,0.0393545112078983
10/31/2022,386.21,96631260,386.44,388.4,385.26,0.992776720991209,-0.722327900879138,0.0193733998469205
11/01/2022,384.52,85407600,390.14,390.39,383.29,0.995624142305999,-0.437585769400062,-0.0010391769718342
11/02/2022,374.87,126990400,383.9,388.63,374.76,0.974903776136482,-2.50962238635181,-0.0187162975760387
11/03/2022,371.01,87100120,371.465,374.2,368.79,0.989703097073652,-1.02969029263479,-0.0236065056055534
11/04/2022,376.35,103505200,377,378.87,370,1.01439314304197,1.43931430419666,-0.0325690195876785
11/07/2022,379.95,68286950,377.71,380.57,375.53,1.00956556396971,0.956556396970898,-0.0162087983221523
11/08/2022,382,84641060,381.11,385.12,377.72,1.00539544676931,0.539544676931181,-0.00655362529907144
11/09/2022,374.13,78495470,379.93,381.14,373.61,0.979397905759162,-2.06020942408377,-0.00197401765945326
11/10/2022,394.69,141455800,388.05,395.04,385.642,1.05495416031861,5.49541603186059,0.0638257728902252
11/11/2022,398.51,93839870,395.59,399.35,393.61,1.00967848184651,0.967848184651254,0.0588813604357652
11/14/2022,395.12,71893170,396.66,400.1799,394.83,0.991493312589396,-0.850668741060445,0.0399263060929069
11/15/2022,398.49,93194450,401.15,402.31,394.49,1.00852905446447,0.85290544644665,0.043167539267021
11/16/2022,395.45,68508450,396.78,397.78,394.79,0.99237120128485,-0.762879871514976,0.0569855397856418
11/17/2022,394.24,74496260,390.46,394.95,390.14,0.996940194714882,-0.305980528511818,-0.0011401352960535
11/18/2022,396.03,92922450,397.74,397.81,393.04,1.00454038149351,0.454038149350633,-0.00622318135052324
11/21/2022,394.59,51243190,394.64,395.82,392.66,0.996363911824862,-0.363608817513827,-0.00134136464870693
11/22/2022,399.9,60429030,396.63,400.07,395.1527,1.01345700600623,1.34570060062342,0.00353835729880236
11/23/2022,402.42,68261630,399.55,402.93,399.31,1.00630157539385,0.630157539384846,0.0176254899481616
11/25/2022,402.33,30545430,401.83,402.91,401.535,0.999776353063963,-0.0223646936037047,0.0205204951298712
11/28/2022,395.91,68021750,399.09,400.81,395.11,0.984042949817314,-1.59570501826858,-0.000303007347930762
11/29/2022,395.23,52310040,396.05,397.3,393.3,0.998282437927812,-0.171756207218809,0.00162193669378063
11/30/2022,407.68,144566700,395.49,407.68,393.48,1.03150064519394,3.15006451939377,0.0194548637159329
12/01/2022,407.38,76398170,408.77,410,404.75,0.999264128728414,-0.0735871271585586,0.012325431141595
12/02/2022,406.91,85342730,402.25,407.86,402.14,0.998846286022878,-0.115371397712205,0.0113836900057185
12/05/2022,399.59,77289820,403.95,404.93,398.17,0.982010764051019,-1.79892359489815,0.00929504180243179
12/06/2022,393.83,77972220,399.42,399.99,391.64,0.985585224855477,-1.44147751445232,-0.00354224122662539
12/07/2022,393.16,65927900,392.94,395.64,391.97,0.99829875834751,-0.170124165248953,-0.0356161695447412
12/08/2022,396.24,60737910,395.14,397.36,393.2684,1.00783396072846,0.783396072845655,-0.0273454759683799
12/09/2022,393.28,81447730,394.94,397.62,393.15,0.992529779931355,-0.747022006864539,-0.0334963505443427
12/12/2022,398.95,75405840,394.11,398.95,393.412,1.0144172091131,1.44172091131001,-0.00160164168272114
12/13/2022,401.97,123782500,410.22,410.49,399.07,1.00756987091114,0.756987091114181,0.0206688164944284
12/14/2022,399.4,108111300,401.61,405.5,396.31,0.993606488046372,-0.639351195362847,0.0158714009563561
12/15/2022,389.63,117705900,394.3,395.25,387.885,0.975538307461192,-2.44616925388081,-0.0166818090046447
